Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
Skipping import of cpp extensions due to incompatible torch version. Please upgrade to torch >= 2.11.0 (found 2.8.0.dev20251001+rocm7.0.0.git64359f59).
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[aiter] import [module_aiter_enum] under /workspace/Lumen/third_party/aiter/aiter/jit/module_aiter_enum.so
[W611 13:04:40.650944281 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.667042378 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 11890.58it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 12218.83it/s]
[W611 13:04:40.869239894 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.874298607 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.880540486 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[W611 13:04:40.981035626 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s][W611 13:04:40.987193614 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
[W611 13:04:40.987193466 ProcessGroupNCCL.cpp:981] Warning: TORCH_NCCL_AVOID_RECORD_STREAMS is the default now, this environment variable is thus deprecated. (function operator())
INFO:lumen.models.fsdp:> Loading Qwen3 from /model-qwen3 ...
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
[transformers] `torch_dtype` is deprecated! Use `dtype` instead!
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13370.14it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 12969.26it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13224.03it/s]
Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights:   0%|          | 0/399 [00:00<?, ?it/s]Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13291.67it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13513.73it/s]
Loading weights: 100%|██████████| 399/399 [00:00<00:00, 13637.07it/s]
INFO:lumen.models.fsdp:> Gradient checkpointing enabled
INFO:lumen.config:> LoRA applied (rank=16, alpha=32.0) — trainable: 43,646,976 / 8,234,382,336 (0.53%)
INFO:lumen.config:> LumenConfig enabled (format=fp8_e4m3, scaling=none, lora_rank=16)
INFO:lumen.models.fsdp:> FSDP model ready (version=1, sharding=full_shard, world_size=8)
INFO:lumen.models.fsdp:Loaded 50151 samples from /data/alpaca_zh-train-general.jsonl
INFO:lumen.models.fsdp:Loaded 200 samples from /data/alpaca_zh-valid-general.jsonl
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
[transformers] `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/opt/venv/lib/python3.10/site-packages/torch/distributed/fsdp/fully_sharded_data_parallel.py:1204: UserWarning: Called FSDP.clip_grad_norm_() on rank 4 with no gradients -- returning the total norm in the default dtype torch.float32
  warnings.warn(
/opt/venv/lib/python3.10/site-packages/torch/distributed/fsdp/fully_sharded_data_parallel.py:1204: UserWarning: Called FSDP.clip_grad_norm_() on rank 2 with no gradients -- returning the total norm in the default dtype torch.float32
  warnings.warn(
/opt/venv/lib/python3.10/site-packages/torch/distributed/fsdp/fully_sharded_data_parallel.py:1204: UserWarning: Called FSDP.clip_grad_norm_() on rank 6 with no gradients -- returning the total norm in the default dtype torch.float32
  warnings.warn(
INFO:lumen.models.fsdp:  step 1/200 | loss 6.1930 | lr 4.00e-04 | step_time_ms 13224.6
INFO:lumen.models.fsdp:  step 64/200 | loss 0.3524 | lr 3.07e-04 | step_time_ms 1923.9
INFO:lumen.models.fsdp:  step 65/200 | loss 2.3767 | lr 3.04e-04 | step_time_ms 1730.3
INFO:lumen.models.fsdp:  step 66/200 | loss 0.9343 | lr 3.02e-04 | step_time_ms 1729.7
INFO:lumen.models.fsdp:  step 67/200 | loss 1.0933 | lr 2.99e-04 | step_time_ms 1730.2
INFO:lumen.models.fsdp:  step 68/200 | loss 1.7446 | lr 2.96e-04 | step_time_ms 1729.2
INFO:lumen.models.fsdp:  step 69/200 | loss 2.2891 | lr 2.94e-04 | step_time_ms 1729.6
INFO:lumen.models.fsdp:  step 70/200 | loss 2.0329 | lr 2.91e-04 | step_time_ms 1729.5
INFO:lumen.models.fsdp:  step 71/200 | loss 0.4286 | lr 2.88e-04 | step_time_ms 1729.4
INFO:lumen.models.fsdp:  step 72/200 | loss 0.8443 | lr 2.85e-04 | step_time_ms 1730.8
INFO:lumen.models.fsdp:  step 73/200 | loss 2.2047 | lr 2.82e-04 | step_time_ms 2008.2
INFO:lumen.models.fsdp:  step 74/200 | loss 1.4017 | lr 2.79e-04 | step_time_ms 1731.4
INFO:lumen.models.fsdp:  step 75/200 | loss 1.7378 | lr 2.77e-04 | step_time_ms 1914.3
INFO:lumen.models.fsdp:  step 76/200 | loss 2.1001 | lr 2.74e-04 | step_time_ms 1731.7
INFO:lumen.models.fsdp:  step 77/200 | loss 0.7086 | lr 2.71e-04 | step_time_ms 1731.7
INFO:lumen.models.fsdp:  step 78/200 | loss 2.7225 | lr 2.68e-04 | step_time_ms 1731.7
INFO:lumen.models.fsdp:  step 79/200 | loss 0.5439 | lr 2.65e-04 | step_time_ms 1730.7
INFO:lumen.models.fsdp:  step 80/200 | loss 0.8723 | lr 2.62e-04 | step_time_ms 1729.2
INFO:lumen.models.fsdp:  step 81/200 | loss 1.3692 | lr 2.59e-04 | step_time_ms 1730.7
INFO:lumen.models.fsdp:  step 82/200 | loss 2.0971 | lr 2.56e-04 | step_time_ms 1730.6
INFO:lumen.models.fsdp:  step 83/200 | loss 1.9991 | lr 2.53e-04 | step_time_ms 1729.7
INFO:lumen.models.fsdp:  step 84/200 | loss 1.8363 | lr 2.50e-04 | step_time_ms 1729.6
INFO:lumen.models.fsdp:  step 85/200 | loss 1.8601 | lr 2.47e-04 | step_time_ms 2005.3
INFO:lumen.models.fsdp:  step 86/200 | loss 0.9534 | lr 2.44e-04 | step_time_ms 1918.9
INFO:lumen.models.fsdp:  step 87/200 | loss 1.6786 | lr 2.41e-04 | step_time_ms 1730.5
INFO:lumen.models.fsdp:  step 88/200 | loss 1.2941 | lr 2.37e-04 | step_time_ms 1730.3
INFO:lumen.models.fsdp:  step 89/200 | loss 1.7444 | lr 2.34e-04 | step_time_ms 1731.1
INFO:lumen.models.fsdp:  step 90/200 | loss 1.8343 | lr 2.31e-04 | step_time_ms 1730.2
INFO:lumen.models.fsdp:  step 91/200 | loss 2.4605 | lr 2.28e-04 | step_time_ms 1729.8
INFO:lumen.models.fsdp:  step 92/200 | loss 1.7665 | lr 2.25e-04 | step_time_ms 1731.3
INFO:lumen.models.fsdp:  step 93/200 | loss 1.8113 | lr 2.22e-04 | step_time_ms 1731.0
INFO:lumen.models.fsdp:  step 94/200 | loss 0.9293 | lr 2.19e-04 | step_time_ms 1730.6
INFO:lumen.models.fsdp:  step 95/200 | loss 1.9116 | lr 2.16e-04 | step_time_ms 2024.6
INFO:lumen.models.fsdp:  step 96/200 | loss 1.2096 | lr 2.13e-04 | step_time_ms 1732.1
INFO:lumen.models.fsdp:  step 97/200 | loss 2.5430 | lr 2.09e-04 | step_time_ms 1915.2
INFO:lumen.models.fsdp:  step 98/200 | loss 1.8588 | lr 2.06e-04 | step_time_ms 1730.7
INFO:lumen.models.fsdp:  step 99/200 | loss 2.0017 | lr 2.03e-04 | step_time_ms 1732.4
INFO:lumen.models.fsdp:  step 100/200 | loss 2.2350 | lr 2.00e-04 | step_time_ms 1731.4
INFO:lumen.models.fsdp:  step 100/200 | val_loss 1.6136
INFO:lumen.models.fsdp:  step 101/200 | loss 0.2181 | lr 1.97e-04 | step_time_ms 1725.7
INFO:lumen.models.fsdp:  step 102/200 | loss 0.7348 | lr 1.94e-04 | step_time_ms 1731.1
INFO:lumen.models.fsdp:  step 103/200 | loss 2.5713 | lr 1.91e-04 | step_time_ms 1730.3
INFO:lumen.models.fsdp:  step 104/200 | loss 1.6803 | lr 1.87e-04 | step_time_ms 1731.8
INFO:lumen.models.fsdp:  step 105/200 | loss 1.7283 | lr 1.84e-04 | step_time_ms 1731.5
INFO:lumen.models.fsdp:  step 106/200 | loss 1.0918 | lr 1.81e-04 | step_time_ms 2040.1
INFO:lumen.models.fsdp:  step 107/200 | loss 1.9415 | lr 1.78e-04 | step_time_ms 1732.5
INFO:lumen.models.fsdp:  step 108/200 | loss 2.2014 | lr 1.75e-04 | step_time_ms 1932.9
INFO:lumen.models.fsdp:  step 109/200 | loss 1.0335 | lr 1.72e-04 | step_time_ms 1733.6
INFO:lumen.models.fsdp:  step 110/200 | loss 2.4848 | lr 1.69e-04 | step_time_ms 1731.5
INFO:lumen.models.fsdp:  step 111/200 | loss 1.6359 | lr 1.66e-04 | step_time_ms 1731.5
INFO:lumen.models.fsdp:  step 112/200 | loss 0.4912 | lr 1.63e-04 | step_time_ms 1730.9
INFO:lumen.models.fsdp:  step 113/200 | loss 2.6266 | lr 1.59e-04 | step_time_ms 1732.3
INFO:lumen.models.fsdp:  step 114/200 | loss 2.0499 | lr 1.56e-04 | step_time_ms 1731.5
INFO:lumen.models.fsdp:  step 115/200 | loss 0.0167 | lr 1.53e-04 | step_time_ms 1731.5
INFO:lumen.models.fsdp:  step 116/200 | loss 1.6931 | lr 1.50e-04 | step_time_ms 1730.9
INFO:lumen.models.fsdp:  step 117/200 | loss 0.6518 | lr 1.47e-04 | step_time_ms 1731.6
INFO:lumen.models.fsdp:  step 118/200 | loss 3.6417 | lr 1.44e-04 | step_time_ms 2008.8
INFO:lumen.models.fsdp:  step 119/200 | loss 1.5740 | lr 1.41e-04 | step_time_ms 1731.3
INFO:lumen.models.fsdp:  step 120/200 | loss 0.0373 | lr 1.38e-04 | step_time_ms 1908.3
INFO:lumen.models.fsdp:  step 121/200 | loss 2.1353 | lr 1.35e-04 | step_time_ms 1731.1
INFO:lumen.models.fsdp:  step 122/200 | loss 0.1811 | lr 1.32e-04 | step_time_ms 1731.6
INFO:lumen.models.fsdp:  step 123/200 | loss 1.1303 | lr 1.29e-04 | step_time_ms 1731.2
INFO:lumen.models.fsdp:  step 124/200 | loss 2.0567 | lr 1.26e-04 | step_time_ms 1731.0
INFO:lumen.models.fsdp:  step 125/200 | loss 0.5333 | lr 1.23e-04 | step_time_ms 1731.0
INFO:lumen.models.fsdp:  step 126/200 | loss 0.5064 | lr 1.21e-04 | step_time_ms 1730.8
INFO:lumen.models.fsdp:  step 127/200 | loss 0.0696 | lr 1.18e-04 | step_time_ms 1731.8
